transaction_id,description,amount,date,category
9380,NEFT Transfer IMPS TXN8758,3542.38,2024-10-22,Transfers
1723,Shell IMPS TXN7424 84276,775.05,2024-04-01,Fuel
8457,Bajaj Allianz NEFT TXN7278 51679,4330.73,2024-03-28,Insurance
8182,ICICI PRUDENTIAL POS TXN3451 31095,1596.1,2024-02-13,Insurance
9288,UPI to Friend NEFT TXN9621,779.38,2024-04-13,Transfers
9512,UPI TO FRIEND CARD TXN1687 96298 AUTH,3457.76,2024-01-06,Transfers
3508,HOTSTAR NEFT TXN4827 75073 TXN,2809.74,2024-09-08,Entertainment
933,spencer's pos txn4022 72774,2904.41,2024-08-11,Groceries
307,Zomato NEFT TXN4069,2719.25,2024-06-11,Food & Dining
6102,redbus neft txn7309 16889,1398.91,2024-04-05,Travel
7552,Rent Payment POS TXN9724,4337.18,2024-04-02,Rent
5627,Ola POS TXN1107 TRANS,2383.39,2024-03-25,Travel
7665,rent payment neft txn9365 TXN,4590.88,2024-01-30,Rent
9026,IMPS IMPS TXN3249 32801 UPI,1340.48,2024-08-06,Transfers
1400,dmart pos txn2877 70408,3264.11,2024-06-18,Groceries
8719,ICICI Prudential IMPS TXN5203 51303,4200.0,2024-02-17,Insurance
5692,MakeMyTrip IMPS TXN5128 TXN,599.22,2024-04-14,Travel
4116,bsnl bill card txn6538 26259 IMPS,2075.56,2024-07-13,Bills & Utilities
7471,Landlord CARD TXN1202 15279,4850.25,2024-01-05,Rent
4422,Airtel UPI TXN3750,461.95,2024-05-16,Bills & Utilities
6520,Coursera IMPS TXN2097,1609.69,2024-09-10,Education
7314,pg fee card txn3362 26613 AUTH,3153.16,2024-09-27,Rent
7677,RENT PAYMENT IMPS TXN4951 82099,3846.83,2024-04-26,Rent
10,Swiggy NEFT TXN2478 12338,861.7,2024-03-15,Food & Dining
1205,More Supermarket NEFT TXN5120 83349,3275.21,2024-04-01,Groceries
758,KFC NEFT TXN5811,3488.55,2024-07-01,Food & Dining
1276,DMart CARD TXN6844 69515 UPI,4754.67,2024-03-23,Groceries
2419,Zara POS TXN8321 67584,2279.17,2024-08-24,Shopping
4667,Water Bill POS TXN9658 17875,2603.46,2024-03-16,Bills & Utilities
8250,policybazaar upi txn9207 78491,1646.1,2024-04-16,Insurance
35,DOMINOS CARD TXN2548,3370.91,2024-07-10,Food & Dining
9469,MONEY SENT NEFT TXN1733 57259 AUTH,682.25,2024-03-09,Transfers
7012,Byjus UPI TXN6000 30617 AUTH,4262.96,2024-05-18,Education
1814,BPCL UPI TXN3429 94553,3819.16,2024-09-19,Fuel
8925,Account Transfer CARD TXN9456,3681.9,2024-03-21,Transfers
7191,Byjus IMPS TXN9692,4700.85,2024-06-15,Education
8711,hdfc life pos txn7624 10684,2844.63,2024-05-27,Insurance
7822,Rent Payment IMPS TXN7403 IMPS,3728.16,2024-03-27,Rent
2075,HP Gas NEFT TXN6598,1717.17,2024-10-15,Fuel
2374,Shell CARD TXN5416 39925,215.32,2024-02-05,Fuel
7159,Byjus NEFT TXN1297 51982,1003.65,2024-05-28,Education
7719,Flat Rent IMPS TXN9008,659.4,2024-02-19,Rent
4263,bsnl bill upi txn1392,3182.58,2024-07-09,Bills & Utilities
6230,Uber NEFT TXN1248,1364.09,2024-04-15,Travel
9361,Money Sent UPI TXN4089 88313,1158.94,2024-04-26,Transfers
438,Starbucks UPI TXN6159 45797,2793.73,2024-05-13,Food & Dining
4669,Airtel IMPS TXN4069 IMPS,2371.99,2024-06-18,Bills & Utilities
9198,IMPS IMPS TXN3547 57507 IMPS,2656.27,2024-08-29,Transfers
4378,PAYTM RECHARGE NEFT TXN6844,2855.45,2024-05-03,Bills & Utilities
4603,BSNL Bill POS TXN7093,525.7,2024-01-27,Bills & Utilities
3847,hotstar upi txn3996 77439,2049.96,2024-06-08,Entertainment
3455,netflix imps txn1416 89956,1456.84,2024-09-02,Entertainment
2929,nykaa neft txn9296,3033.44,2024-10-08,Shopping
6519,Unacademy POS TXN7899 82019,3731.85,2024-09-24,Education
2978,Myntra POS TXN5023,3813.12,2024-09-26,Shopping
3938,spotify upi txn1963 89777 NEFT,235.62,2024-07-15,Entertainment
4071,Airtel CARD TXN9820 79143,1765.32,2024-01-15,Bills & Utilities
8381,hdfc life pos txn3882 40460 TXN,4134.78,2024-01-06,Insurance
7609,rent payment pos txn4117,249.65,2024-01-09,Rent
4349,Electricity Board POS TXN6455 42702 AUTH,679.6,2024-01-22,Bills & Utilities
4623,BSNL Bill IMPS TXN1944 69160 POS,2257.0,2024-04-18,Bills & Utilities
2233,HP GAS UPI TXN6367,1974.0,2024-09-24,Fuel
6474,Byjus IMPS TXN1775,2510.24,2024-07-02,Education
4333,Tata Power IMPS TXN6678 58921,4435.22,2024-01-09,Bills & Utilities
4889,MedPlus UPI TXN2454,319.53,2024-09-10,Healthcare
5390,Pathlab POS TXN1541,4790.21,2024-10-09,Healthcare
7733,FLAT RENT UPI TXN1105 85594,2778.67,2024-05-10,Rent
9490,imps upi txn2235 74964,2563.08,2024-06-09,Transfers
5812,air india neft txn1755 14267,1336.25,2024-08-23,Travel
8211,LIC NEFT TXN5293 IMPS,4112.0,2024-05-07,Insurance
1122,Reliance Fresh NEFT TXN1002 26032,4865.18,2024-06-25,Groceries
5384,1MG IMPS TXN8620 80349,1324.28,2024-05-30,Healthcare
851,More Supermarket IMPS TXN3463 84261,1135.64,2024-05-30,Groceries
4322,bsnl bill pos txn9385 19433 POS,1989.15,2024-07-03,Bills & Utilities
5062,1MG CARD TXN9630,3491.4,2024-04-29,Healthcare
7154,udemy pos txn7037,587.06,2024-07-07,Education
7762,rent payment upi txn4684 TXN,4591.62,2024-09-04,Rent
4405,Water Bill CARD TXN3009 TXN,2729.99,2024-01-18,Bills & Utilities
2415,Amazon CARD TXN9649,4709.07,2024-01-01,Shopping
5621,Ola IMPS TXN9694,2311.13,2024-06-22,Travel
8402,lic imps txn2224 49717 IMPS,194.59,2024-02-16,Insurance
4515,electricity board pos txn6643 71220 POS,3028.61,2024-04-17,Bills & Utilities
8386,ICICI Prudential CARD TXN5526 77922,3975.94,2024-01-04,Insurance
6054,IndiGo NEFT TXN1256,2810.98,2024-07-31,Travel
293,subway pos txn8481 95783 TRANS,4750.98,2024-04-07,Food & Dining
331,Swiggy POS TXN8914 63263 TRANS,741.7,2024-07-21,Food & Dining
6764,COURSERA CARD TXN5443,4953.89,2024-04-22,Education
9540,upi to friend imps txn3824,389.47,2024-07-12,Transfers
6053,UBER POS TXN7254 91422,4152.35,2024-06-29,Travel
9592,UPI to Friend IMPS TXN7485 49262,3095.54,2024-03-03,Transfers
134,Dominos UPI TXN8880,3845.69,2024-09-09,Food & Dining
6162,IRCTC IMPS TXN4311 51514,2442.67,2024-08-22,Travel
7361,Landlord IMPS TXN8292 29491,3780.29,2024-07-28,Rent
7397,FLAT RENT CARD TXN8297 TXN,2498.67,2024-03-13,Rent
416,STARBUCKS CARD TXN3477,642.21,2024-10-18,Food & Dining
1494,nature's basket neft txn5615 56380,1136.22,2024-05-16,Groceries
144,Starbucks CARD TXN6863 92905 POS,2836.58,2024-02-28,Food & Dining
4542,Electricity Board UPI TXN5415,3713.1,2024-02-04,Bills & Utilities
5785,ola card txn2067 UPI,1022.84,2024-08-13,Travel
3669,Hotstar CARD TXN6128,1074.58,2024-01-09,Entertainment
4220,TATA POWER POS TXN3990 92753 TRANS,4085.15,2024-01-28,Bills & Utilities
145,cafe cofe day card txn7052 txn,1294.94,2024-02-25,Food & Dining
4428,paytm recharge card txn7270 51008,3239.42,2024-04-19,Bills & Utilities
5995,AIR INDIA CARD TXN9802,373.68,2024-04-17,Travel
9396,Account Transfer CARD TXN8821,2671.6,2024-05-30,Transfers
9117,MONEY SENT IMPS TXN5981,4935.88,2024-03-30,Transfers
4964,PATHLAB POS TXN7240,4858.14,2024-03-03,Healthcare
2093,IOCL PUMP IMPS TXN9072 81583,1716.28,2024-03-14,Fuel
6074,AIR INDIA NEFT TXN5117 NEFT,1044.88,2024-07-14,Travel
552,cafe cofe day imps txn7236 12662,69.57,2024-07-10,Food & Dining
7960,PG Fee POS TXN5873 46948 TRANS,1878.5,2024-03-01,Rent
8954,NEFT Transfer CARD TXN8171 IMPS,2024.08,2024-09-14,Transfers
5837,IRCTC IMPS TXN4568 IMPS,1599.56,2024-01-07,Travel
7044,Coursera POS TXN7919 19838,647.41,2024-09-09,Education
524,STARBUCKS NEFT TXN5265 POS,2620.06,2024-02-10,Food & Dining
2309,IOCL Pump POS TXN7049,4081.44,2024-02-02,Fuel
951,DMart NEFT TXN7656 21777 TRANS,4780.75,2024-02-18,Groceries
5107,CureFit POS TXN4140 POS,3854.88,2024-08-26,Healthcare
3208,SPOTIFY NEFT TXN2806 49017 POS,4616.84,2024-04-17,Entertainment
7486,Flat Rent POS TXN4503 58581,3880.46,2024-05-19,Rent
7401,flat rent pos txn1564 42503,775.12,2024-03-26,Rent
4589,airtel card txn1422,132.43,2024-03-12,Bills & Utilities
5768,IndiGo NEFT TXN6152 26503,4846.6,2024-08-06,Travel
6217,AIR INDIA IMPS TXN3339 UPI,1112.93,2024-09-21,Travel
1514,Nature's Basket IMPS TXN8746 71558 TRANS,840.79,2024-08-20,Groceries
132,Subway IMPS TXN4191,1804.2,2024-07-21,Food & Dining
5632,REDBUS CARD TXN2025,3238.68,2024-01-03,Travel
4253,airtel pos txn4680 UPI,461.25,2024-05-10,Bills & Utilities
1421,BIG BAZAAR IMPS TXN3679 82571 TXN,2565.67,2024-10-02,Groceries
6305,Uber NEFT TXN3084 67417 AUTH,4405.38,2024-03-06,Travel
9021,neft transfer pos txn6479 UPI,3752.13,2024-05-29,Transfers
6750,COURSERA IMPS TXN8850,1624.48,2024-08-23,Education
8288,LIC NEFT TXN5249 12333,3160.02,2024-05-26,Insurance
5710,IRCTC POS TXN1748 52094,206.43,2024-02-02,Travel
8258,bajaj allianz upi txn3316 99765,4462.44,2024-08-28,Insurance
5676,Air India IMPS TXN3414 84138 UPI,4269.49,2024-09-22,Travel
1004,NATURE'S BASKET POS TXN3706 UPI,3351.92,2024-07-26,Groceries
8112,Bajaj Allianz UPI TXN9951 UPI,4682.46,2024-01-31,Insurance
7407,LANDLORD POS TXN8894 45518 TXN,449.69,2024-06-03,Rent
4127,Electricity Board IMPS TXN4309 71837 NEFT,838.79,2024-02-14,Bills & Utilities
1206,dmart upi txn7087 TXN,1815.2,2024-06-11,Groceries
8390,Bajaj Allianz NEFT TXN2671 TRANS,3243.28,2024-05-20,Insurance
3212,hotstar imps txn5442 41395 IMPS,1007.34,2024-03-15,Entertainment
6950,Udemy CARD TXN1354 IMPS,2299.45,2024-03-29,Education
222,Dominos NEFT TXN5541,1655.6,2024-06-18,Food & Dining
1127,Big Bazaar UPI TXN7837,867.4,2024-04-20,Groceries
1910,BPCL NEFT TXN4424 93800 UPI,4722.48,2024-03-01,Fuel
8893,IMPS CARD TXN5910,1907.95,2024-02-08,Transfers
562,Swiggy NEFT TXN5929 TRANS,2703.55,2024-08-05,Food & Dining
5848,IndiGo CARD TXN6408 AUTH,1748.33,2024-04-05,Travel
4602,ELECTRICITY BOARD POS TXN3551 19344,769.14,2024-05-01,Bills & Utilities
8616,lic pos txn4662,3635.1,2024-04-04,Insurance
1249,SPENCER'S POS TXN4074,3318.2,2024-02-21,Groceries
4413,AIRTEL POS TXN8506,3054.87,2024-07-29,Bills & Utilities
1218,more supermarket upi txn9810 POS,3133.86,2024-03-17,Groceries
4448,TATA POWER POS TXN9693 IMPS,1872.8,2024-09-22,Bills & Utilities
8993,Money Sent IMPS TXN6116 85433,2377.41,2024-08-17,Transfers
362,Starbucks UPI TXN7307 76483 IMPS,118.21,2024-01-08,Food & Dining
301,CAFE COFFEE DAY CARD TXN8655,1242.22,2024-10-15,Food & Dining
8990,Account Transfer CARD TXN4414 57226,4465.9,2024-08-12,Transfers
1159,spencer's neft txn2008,4748.84,2024-01-20,Groceries
8443,hdfc life neft txn1622 66240 NEFT,1177.85,2024-09-22,Insurance
4,Dominos CARD TXN6367 19240,217.8,2024-01-16,Food & Dining
5880,AIR INDIA NEFT TXN7866 30943,2425.36,2024-02-06,Travel
9262,imps neft txn5680 37277,2256.15,2024-05-01,Transfers
4109,Water Bill NEFT TXN5911 86313,155.92,2024-03-17,Bills & Utilities
4857,Fortis Hospital CARD TXN2313 AUTH,1578.09,2024-02-20,Healthcare
8697,Bajaj Allianz POS TXN8302 67658,3968.94,2024-09-16,Insurance
2072,bpcl card txn6442 39958 POS,3146.18,2024-01-11,Fuel
4950,Pathlab UPI TXN5941 79419 NEFT,1286.48,2024-07-30,Healthcare
7148,Byjus NEFT TXN6089,1077.64,2024-10-06,Education
5272,MedPlus CARD TXN7544,699.28,2024-06-16,Healthcare
8935,money sent neft txn3093,3537.9,2024-08-01,Transfers
7145,Byjus CARD TXN8431 77208,3041.01,2024-10-27,Education
4423,Airtel NEFT TXN9677 TRANS,2424.92,2024-05-09,Bills & Utilities
5517,Apollo Pharmacy UPI TXN6034 UPI,3382.15,2024-09-17,Healthcare
5776,Uber NEFT TXN3059,3165.42,2024-09-06,Travel
9314,IMPS POS TXN7134 81109,2615.64,2024-06-01,Transfers
7695,Landlord POS TXN2448 39312 AUTH,401.72,2024-10-23,Rent
8217,HDFC Life CARD TXN5490 51241,2357.65,2024-08-22,Insurance
2264,bpcl upi txn3736 AUTH,2686.81,2024-06-23,Fuel
8574,HDFC Life CARD TXN7361 49691,1536.47,2024-07-16,Insurance
6636,Coursera POS TXN4416,3063.85,2024-03-19,Education
7280,PG FEE NEFT TXN1513 AUTH,4574.71,2024-03-03,Rent
7494,RENT PAYMENT NEFT TXN7296,4522.74,2024-01-26,Rent
4775,Paytm Recharge POS TXN7728 UPI,1443.21,2024-03-31,Bills & Utilities
5860,MAKEMYTRIP IMPS TXN9272 99221,2780.28,2024-01-30,Travel
233,SUBWAY POS TXN5484,4357.53,2024-03-04,Food & Dining
852,More Supermarket CARD TXN9969 UPI,2890.06,2024-04-11,Groceries
4381,Tata Power NEFT TXN9394 AUTH,3405.11,2024-10-15,Bills & Utilities
2990,NYKAA NEFT TXN5245,799.03,2024-05-25,Shopping
8163,hdfc life upi txn1928 POS,2191.73,2024-03-01,Insurance
673,Swiggy CARD TXN9037 IMPS,77.06,2024-04-10,Food & Dining
7464,landlord pos txn4555,3671.93,2024-08-28,Rent
3199,Zara UPI TXN8443 IMPS,2088.48,2024-01-03,Shopping
5000,MedPlus UPI TXN8858 NEFT,4701.82,2024-02-19,Healthcare
3611,Netflix UPI TXN1224,2974.12,2024-02-19,Entertainment
1261,NATURE'S BASKET UPI TXN3681 AUTH,4894.64,2024-04-19,Groceries
8732,HDFC Life UPI TXN5844 TXN,4117.69,2024-07-25,Insurance
46,strabucks card txn9217 60703,1577.43,2024-10-03,Food & Dining
143,zomato imps txn6743 40234,2498.08,2024-03-19,Food & Dining
8640,LIC CARD TXN6305 TXN,1865.82,2024-02-25,Insurance
1063,Reliance Fresh NEFT TXN8805 77407,2406.97,2024-10-11,Groceries
8724,lic pos txn9092 54384,2724.21,2024-10-20,Insurance
8966,account transfer pos txn8799,65.27,2024-07-30,Transfers
7739,LANDLORD NEFT TXN9969 54319,1317.28,2024-08-30,Rent
767,Swiggy UPI TXN3906 81294,1187.11,2024-10-16,Food & Dining
1653,IOCL Pump POS TXN8429 50087,1281.74,2024-01-10,Fuel
7502,RENT PAYMENT NEFT TXN5838 83377,1143.75,2024-05-28,Rent
6370,IRCTC NEFT TXN2174,1381.16,2024-10-16,Travel
4385,Electricity Board CARD TXN2329 TXN,1253.96,2024-06-28,Bills & Utilities
4717,airtel pos txn7514 53384,1676.88,2024-06-30,Bills & Utilities
8762,HDFC LIFE NEFT TXN2525,3894.83,2024-04-11,Insurance
3076,H&M UPI TXN2333 NEFT,4906.19,2024-02-15,Shopping
2017,IOCL PUMP CARD TXN2928 13886 TRANS,1228.15,2024-07-19,Fuel
3887,spotify imps txn8593 72523,4223.99,2024-06-28,Entertainment
3553,Netflix NEFT TXN2995 AUTH,3268.7,2024-03-16,Entertainment
7113,unacademy card txn9184 53912 POS,4546.98,2024-07-19,Education
3140,FLIPKART UPI TXN9451 IMPS,1280.02,2024-05-02,Shopping
82,strabucks imps txn3403 40423,2628.24,2024-02-20,Food & Dining
7655,Flat Rent POS TXN2216,1045.2,2024-10-01,Rent
735,Starbucks NEFT TXN9002 TXN,2896.94,2024-01-18,Food & Dining
1956,BPCL UPI TXN3570,4770.8,2024-10-12,Fuel
9015,Money Sent CARD TXN8507 TRANS,1240.46,2024-01-27,Transfers
6538,BYJUS NEFT TXN1812 87086 UPI,4157.47,2024-01-07,Education
444,KFC POS TXN6039 84401,4250.82,2024-10-21,Food & Dining
8438,LIC IMPS TXN3193,2792.86,2024-09-06,Insurance
1412,Nature's Basket IMPS TXN8510,3192.99,2024-03-03,Groceries
1390,reliance fresh card txn7559 44793,4730.08,2024-09-17,Groceries
6413,Unacademy NEFT TXN7206,2547.83,2024-03-02,Education
5705,RedBus NEFT TXN8415,1084.5,2024-01-06,Travel
6756,School Fee IMPS TXN4161 AUTH,3118.9,2024-05-16,Education
3470,PVR Cinemas IMPS TXN4402,2994.66,2024-09-20,Entertainment
6682,COLLEGE FEE CARD TXN9276 16796 AUTH,4748.73,2024-07-13,Education
7511,PG Fee NEFT TXN1064 16302 TRANS,3637.66,2024-04-24,Rent
2605,NYKAA POS TXN3243 13264 TRANS,2885.6,2024-07-25,Shopping
8664,ICICI Prudential POS TXN8624 25334,4119.75,2024-02-07,Insurance
2720,amazn imps txn6926 78501,2524.29,2024-02-24,Shopping
2948,nykaa pos txn7676 47945,3091.79,2024-09-23,Shopping
9038,money sent card txn6840,2610.42,2024-03-21,Transfers
5227,medplus pos txn4824 86429 NEFT,3998.83,2024-01-16,Healthcare
4572,Water Bill POS TXN9999,218.39,2024-07-26,Bills & Utilities
5659,Ola POS TXN8728 82456,3718.73,2024-09-20,Travel
5391,Apollo Pharmacy UPI TXN2815 75202 IMPS,4165.48,2024-10-26,Healthcare
644,Swiggy POS TXN1775,4978.06,2024-09-22,Food & Dining
4350,tata power imps txn9245 43417 POS,844.6,2024-06-30,Bills & Utilities
4844,Apollo Pharmacy POS TXN4828,3608.17,2024-07-27,Healthcare
1232,reliance fresh pos txn9178 86361,3452.0,2024-01-22,Groceries
6147,MakeMyTrip NEFT TXN1908 30877,1438.92,2024-08-04,Travel
4984,Fortis Hospital POS TXN4289,4886.96,2024-04-04,Healthcare
1994,HP GAS CARD TXN7698 84372 UPI,2855.62,2024-08-26,Fuel
4243,TATA POWER POS TXN9536,4760.82,2024-03-24,Bills & Utilities
4750,Tata Power IMPS TXN4027 17312 NEFT,4833.74,2024-10-21,Bills & Utilities
9187,ACCOUNT TRANSFER CARD TXN6391,1372.93,2024-03-11,Transfers
9367,upi to friend neft txn2405,4853.42,2024-10-22,Transfers
4852,MedPlus UPI TXN3833,1363.78,2024-09-06,Healthcare
7860,landlord pos txn7833 TRANS,636.43,2024-10-24,Rent
8979,Account Transfer NEFT TXN5411 40464,1271.14,2024-10-27,Transfers
6935,Unacademy NEFT TXN5107,3326.28,2024-07-14,Education
4944,pathlab card txn2126 33625 AUTH,2678.08,2024-06-06,Healthcare
5878,INDIGO CARD TXN9146,4491.36,2024-02-16,Travel
5264,1mg NEFT TXN1850 81028 POS,4824.18,2024-09-28,Healthcare
3875,Netflix NEFT TXN5575 UPI,3270.77,2024-05-14,Entertainment
2008,IOCL PUMP NEFT TXN9625 IMPS,4615.05,2024-04-15,Fuel
3955,hotstar pos txn7189 55937 UPI,4668.56,2024-06-13,Entertainment
8263,LIC NEFT TXN2640 TXN,3626.12,2024-09-06,Insurance
278,Zomato IMPS TXN5841 29876 AUTH,4027.92,2024-07-12,Food & Dining
3075,H&M POS TXN2695 33283,1462.87,2024-09-09,Shopping
7637,PG FEE POS TXN9168 AUTH,3115.3,2024-09-11,Rent
8125,LIC NEFT TXN7419 93919,1122.59,2024-04-12,Insurance
2717,Flipkart UPI TXN4492,585.4,2024-05-23,Shopping
3693,NETFLIX UPI TXN3454 49385,311.42,2024-08-01,Entertainment
9010,MONEY SENT CARD TXN6790,677.14,2024-09-25,Transfers
4447,Water Bill NEFT TXN4550 69901,245.64,2024-04-22,Bills & Utilities
8817,upi to friend neft txn5283 70204 AUTH,4051.69,2024-10-06,Transfers
8510,LIC CARD TXN1766,452.87,2024-05-23,Insurance
8238,HDFC LIFE POS TXN2021,2794.81,2024-08-27,Insurance
3799,BookMyShow NEFT TXN9621 41389,4298.9,2024-01-08,Entertainment
4334,tata power neft txn4505 11499 TXN,2207.3,2024-10-20,Bills & Utilities
7885,PG Fee CARD TXN4262 TXN,1862.63,2024-01-07,Rent
7085,college fee neft txn2080 47072 TRANS,460.65,2024-05-22,Education
3863,BOOKMYSHOW CARD TXN5796 60310 IMPS,3448.13,2024-05-17,Entertainment
4231,Tata Power CARD TXN4450,1378.19,2024-07-14,Bills & Utilities
1766,HP Gas IMPS TXN1303 54928,3117.54,2024-10-02,Fuel
4658,Airtel NEFT TXN9597 73642,4986.71,2024-08-16,Bills & Utilities
407,cafe cofe day pos txn6093 42479,2720.55,2024-03-26,Food & Dining
9331,Money Sent UPI TXN9173 43135,1083.91,2024-07-09,Transfers
4500,BSNL BILL POS TXN5821 TXN,3506.85,2024-05-29,Bills & Utilities
3506,SPOTIFY CARD TXN2732,691.45,2024-10-19,Entertainment
6746,UNACADEMY POS TXN4241,935.77,2024-04-14,Education
7716,LANDLORD CARD TXN1715 22350 NEFT,2182.38,2024-07-22,Rent
9095,UPI to Friend UPI TXN2563,2807.77,2024-02-01,Transfers
9209,Money Sent UPI TXN3563,1972.23,2024-03-02,Transfers
7228,Flat Rent NEFT TXN4359,3869.71,2024-05-09,Rent
7842,Rent Payment UPI TXN2271 NEFT,1014.71,2024-06-29,Rent
4311,Airtel POS TXN8133 18698 POS,1447.91,2024-09-19,Bills & Utilities
8795,HDFC LIFE IMPS TXN3197,4369.48,2024-09-27,Insurance
1984,HP Gas NEFT TXN8913 IMPS,3606.47,2024-07-19,Fuel
9101,Account Transfer POS TXN8747 57291,220.74,2024-01-20,Transfers
130,dominos neft txn7841 99543 TXN,2862.65,2024-09-12,Food & Dining
4643,Tata Power POS TXN6264,102.64,2024-05-13,Bills & Utilities
5184,fortis hospital imps txn7288 TXN,4581.55,2024-07-10,Healthcare
439,starbucks pos txn8144 81678 UPI,1767.94,2024-04-07,Food & Dining
7699,landlord imps txn3183,2103.87,2024-02-23,Rent
4343,Airtel NEFT TXN2678,4468.89,2024-06-11,Bills & Utilities
4797,Tata Power POS TXN5207 89327,3819.17,2024-09-09,Bills & Utilities
6454,College Fee IMPS TXN1774 76782 IMPS,3683.01,2024-05-14,Education
3281,Hotstar NEFT TXN1166,1958.78,2024-02-23,Entertainment
3952,pvr cinemas imps txn9297 NEFT,1791.12,2024-02-22,Entertainment
935,DMART NEFT TXN6773 22466,2216.3,2024-01-20,Groceries
6016,OLA POS TXN9358 IMPS,1152.44,2024-05-29,Travel
5834,MAKEMYTRIP CARD TXN9622 TRANS,3445.79,2024-03-16,Travel
6880,SCHOOL FEE CARD TXN3814 IMPS,1750.68,2024-02-13,Education
1985,IOCL PUMP IMPS TXN4690 18999,3416.69,2024-07-09,Fuel
8857,IMPS CARD TXN4346,3662.22,2024-04-09,Transfers
6120,MAKEMYTRIP IMPS TXN2829,3457.92,2024-06-27,Travel
7381,Landlord IMPS TXN5946 41634,180.95,2024-09-01,Rent
137,SUBWAY UPI TXN9896 61357,3231.22,2024-02-04,Food & Dining
3777,PVR CINEMAS CARD TXN8625,4806.36,2024-07-20,Entertainment
5277,pathlab neft txn7660,4408.73,2024-09-22,Healthcare
2851,Myntra UPI TXN6659 AUTH,580.77,2024-02-11,Shopping
2615,FLIPKART CARD TXN6617,454.49,2024-02-23,Shopping
2827,Myntra NEFT TXN9709,1601.3,2024-10-21,Shopping
6426,COURSERA NEFT TXN6106 POS,2646.44,2024-08-09,Education
2995,myntra card txn8709 POS,1154.12,2024-04-01,Shopping
9416,Money Sent CARD TXN9835,4393.11,2024-01-30,Transfers
5701,RedBus IMPS TXN1574 39236 TXN,3197.95,2024-10-17,Travel
2970,amazn imps txn4739 auth,3716.32,2024-02-02,Shopping
5279,1MG POS TXN8058 63853 AUTH,1005.03,2024-02-13,Healthcare
711,Dominos POS TXN1550 POS,1503.44,2024-02-25,Food & Dining
3466,bookmyshow pos txn3691 20476,4172.39,2024-03-27,Entertainment
8511,LIC UPI TXN4100,3279.91,2024-01-13,Insurance
3328,pvr cinemas neft txn1766 86054,4481.35,2024-01-23,Entertainment
1242,More Supermarket POS TXN9760,4044.6,2024-02-11,Groceries
3551,PVR Cinemas CARD TXN5103 TXN,2878.64,2024-06-12,Entertainment
3910,Spotify IMPS TXN5886 70048 TXN,3360.02,2024-06-07,Entertainment
9376,Money Sent CARD TXN6881 89275,1571.93,2024-08-27,Transfers
9188,NEFT Transfer CARD TXN9535 59567 NEFT,193.98,2024-09-08,Transfers
8104,PolicyBazaar UPI TXN8317 48469,2969.74,2024-01-31,Insurance
1565,Nature's Basket CARD TXN5664,1999.1,2024-06-11,Groceries
9105,Money Sent UPI TXN4601,476.44,2024-07-12,Transfers
9341,Account Transfer IMPS TXN4084,4740.0,2024-02-29,Transfers
1853,Shell CARD TXN2283,3242.45,2024-10-18,Fuel
6401,Byjus NEFT TXN6949 19022,1483.97,2024-08-21,Education
5142,CureFit IMPS TXN2294 94062 TXN,1260.97,2024-09-24,Healthcare
6778,COLLEGE FEE POS TXN6986 96050,1566.89,2024-03-07,Education
5005,1MG NEFT TXN5118 90477 UPI,2646.62,2024-01-28,Healthcare
4828,1mg CARD TXN7862 10997 UPI,1652.83,2024-08-20,Healthcare
3478,Netflix NEFT TXN8908 98490 IMPS,1956.71,2024-01-01,Entertainment
7266,Flat Rent IMPS TXN6753,4157.32,2024-03-09,Rent
2183,BPCL UPI TXN8293,3670.44,2024-09-09,Fuel
1917,IOCL PUMP NEFT TXN1483,3469.99,2024-04-13,Fuel
3786,SPOTIFY IMPS TXN8945,1913.24,2024-03-28,Entertainment
2844,MYNTRA IMPS TXN2386 95515,3944.69,2024-10-26,Shopping
4301,Airtel POS TXN1693 23188,4891.17,2024-02-10,Bills & Utilities
1686,bpcl neft txn8420 50276 UPI,3013.0,2024-01-28,Fuel
7324,FLAT RENT IMPS TXN3319,1804.79,2024-06-28,Rent
9452,UPI to Friend IMPS TXN3162 43391 TXN,1037.91,2024-05-16,Transfers
8319,PolicyBazaar UPI TXN8770 57082 TXN,2898.4,2024-07-28,Insurance
8188,HDFC Life CARD TXN9622 45665,4294.23,2024-10-16,Insurance
2913,Ajio IMPS TXN4123,2759.07,2024-05-11,Shopping
460,Zomato UPI TXN5852 AUTH,2325.78,2024-05-25,Food & Dining
5078,CureFit NEFT TXN8462 UPI,162.74,2024-05-03,Healthcare
2748,ajio neft txn3575,1826.3,2024-10-13,Shopping
3012,Myntra NEFT TXN1066,4534.54,2024-08-10,Shopping
344,zomato card txn9041 60193,3352.54,2024-08-15,Food & Dining
2545,amazn imps txn7365 30178 upi,4691.86,2024-06-28,Shopping
9425,UPI TO FRIEND NEFT TXN3829,1275.36,2024-01-08,Transfers
3700,HOTSTAR NEFT TXN3848 89488 TXN,3853.81,2024-02-29,Entertainment
1701,HP GAS UPI TXN2338 97085 IMPS,668.28,2024-10-07,Fuel
5448,medplus card txn6099,4576.11,2024-04-12,Healthcare
5481,1mg card txn4347 16323,4513.57,2024-10-19,Healthcare
895,Nature's Basket NEFT TXN8519,932.8,2024-04-09,Groceries
3873,BOOKMYSHOW IMPS TXN1724 35423,718.35,2024-05-20,Entertainment
